ID,Type,part,Product Name,Brand,Model,Motor,price,quantity,discount,material,,,
1115,Cata,MBC4Q-QC11,Front pipe + Front Y-pipe + Mid Y-pipe + Valvetronic Muffler + Wireless Remote Control Kit + Quad Carbon tips (Fit to BRABUS Quad rear diffuser),Mercedes Benz,C-Klasse,W205 C400/C450/C43 AMG (2014-present),4580,30,10,stainless steel,,,
860,Cata,AU94S-QS14B,Front Y pipe + Mid pipe with resonator + Valvetronic mufflers + Wireless remote control kits + Quad Blue Coated Tips,Audi,S4,B9 3.0 TFSI V6 turbocharged Sedan (2018-present) non-opf model only,4240,30,10,stainless steel,,,
1372,Cata,AU942-QS11C,Front pipe + Mid pipe + Y-pipe + Valvetronic mufflers + Wireless remote control kits + Quad Chrome Silver tips,Audi,A4,B9  2.0 TFSI Sedan/Avant (2WD)(2016-present)(non-opf models),2380,30,10,stainless steel,,,
349,Cata,BMF8M-QS11C,De-drone Front Pipe + Mid Pipe sec. 1 + Mid Pipe sec. 2 + Valvetronic Mufflers + Wireless Remote Control Kits + Quad Chrome Silver Tips,BMW,3er,F80 M3 (2014-present) opf/non-opf models,4380,30,20,stainless steel,,,
861,Cata,AU94S-QS14M,Front Y pipe + Mid pipe with resonator + Valvetronic mufflers + Wireless remote control kits + Quad Matte Black tips,Audi,S4,B9 3.0 TFSI V6 turbocharged Sedan (2018-present) non-opf model only,4280,30,10,stainless steel,,,
1373,Cata,AU9C2-QS11C,Front pipe + Mid pipe+ Y-pipe + Valvetronic mufflers + Wireless remote control kits + Quad Chrome Silver tips,Audi,A5,B9 2.0 TFSI Coupe 2WD (2016-present) non-opf model only,2880,30,10,stainless steel,,,
350,Cata,BMF8M-QS11B,De-drone Front Pipe + Mid Pipe sec. 1 + Mid Pipe sec. 2 + Valvetronic Mufflers + Wireless Remote Control Kits + Quad Blue Coated Tips,BMW,3er,F80 M3 (2014-present) opf/non-opf models,4640,30,20,stainless steel,,,
862,Cata,AU94S-QC11,Front Y pipe + Mid pipe with resonator + Valvetronic mufflers + Wireless remote control kits + Quad Carbon tips,Audi,S4,B9 3.0 TFSI V6 turbocharged Sedan (2018-present) non-opf model only,4580,30,10,stainless steel,,,
1374,Cata,AU9C2-QS11B,Front pipe + Mid pipe+ Y-pipe + Valvetronic mufflers + Wireless remote control kits + Quad Blue Coated tips,Audi,A5,B9 2.0 TFSI Coupe 2WD (2016-present) non-opf model only,3140,30,10,stainless steel,,,
351,Cata,BMF8M-QS11M,De-drone Front Pipe + Mid Pipe sec. 1 + Mid Pipe sec. 2 + Valvetronic Mufflers + Wireless Remote Control Kits + Quad Matte black Tips,BMW,3er,F80 M3 (2014-present) opf/non-opf models,4680,30,20,stainless steel,,,
607,Cata,AU8SS-QS11C,Mid Pipe sec. 1 +Mid Pipe sec. 2 + Valvetronic Muffler + Wireless Remote Control Kits + Quad Chrome Silver Tips,Audi,TTS,8S MKIII 2.0 TFSI 4WD (2015-present),2880,30,10,stainless steel,,,
863,Cata,AU95S-QS14C,Front Y pipe + Mid pipe with resonator + Valvetronic mufflers + Wireless remote control kits + Quad Chrome Silver tips,Audi,S5,B9 3.0 TFSI V6 Coupe (2018-present) non-opf model only,3980,30,10,stainless steel,,,
1375,Cata,AU9C2-QS11M,Front pipe + Mid pipe+ Y-pipe + Valvetronic mufflers + Wireless remote control kits + Quad Matte Black tips,Audi,A5,B9 2.0 TFSI Coupe 2WD (2016-present) non-opf model only,3180,30,10,stainless steel,,,
608,Cata,AU8SS-QS11B,Mid Pipe sec. 1 +Mid Pipe sec. 2 + Valvetronic Muffler + Wireless Remote Control Kits + Quad Blue Coated Tips,Audi,TTS,8S MKIII 2.0 TFSI 4WD (2015-present),3140,30,10,stainless steel,,,
864,Cata,AU95S-QS14B,Front Y pipe + Mid pipe with resonator + Valvetronic mufflers + Wireless remote control kits + Quad Blue Coated Tips,Audi,S5,B9 3.0 TFSI V6 Coupe (2018-present) non-opf model only,4240,30,10,stainless steel,,,
1376,Cata,AU9C2-QS11G,Front pipe + Mid pipe+ Y-pipe + Valvetronic mufflers + Wireless remote control kits + Quad Gold tips,Audi,A5,B9 2.0 TFSI Coupe 2WD (2016-present) non-opf model only,3180,30,10,stainless steel,,,
353,Cata,BMF12-QS11C,Front Pipe + Mid Pipe + Valvetronic Link Pipe + Mufflers + Wireless Remote Control Kits + Quad chrome Silver Tips (F10 M5 Quad rear difusser is required),BMW,5er,F10 520i/528i (2011-2016) (RWD model only),2280,30,20,stainless steel,,,
609,Cata,AU8SS-QS11M,Mid Pipe sec. 1 +Mid Pipe sec. 2 + Valvetronic Muffler + Wireless Remote Control Kits + Quad Matte black Tips,Audi,TTS,8S MKIII 2.0 TFSI 4WD (2015-present),3180,30,10,stainless steel,,,
865,Cata,AU95S-QS14M,Front Y pipe + Mid pipe with resonator  + Valvetronic mufflers + Wireless remote control kits + Quad Matte Black tips,Audi,S5,B9 3.0 TFSI V6 Coupe (2018-present) non-opf model only,4280,30,10,stainless steel,,,
1377,Cata,AU9C2-QC11,Front pipe + Mid pipe+ Y-pipe + Valvetronic mufflers + Wireless remote control kits + Quad Carbon tips,Audi,A5,B9 2.0 TFSI Coupe 2WD (2016-present) non-opf model only,3480,30,10,stainless steel,,,
354,Cata,BMF12-QS11B, Front Pipe + Mid Pipe + Valvetronic Link Pipe + Mufflers + Wireless Remote Control Kits + Quad Blue Coated Tips (F10 M5 Quad rear difusser is required),BMW,5er,F10 520i/528i (2011-2016) (RWD model only),2540,30,20,stainless steel,,,
866,Cata,AU95S-QC11,Front Y pipe + Mid pipe with resonator + Valvetronic mufflers + Wireless remote control kits + Quad Carbon tips,Audi,S5,B9 3.0 TFSI V6 Coupe (2018-present) non-opf model only,4580,30,10,stainless steel,,,
355,Cata,BMF12-QS11M, Front Pipe + Mid Pipe + Valvetronic Link Pipe + Mufflers + Wireless Remote Control Kits +Quad Matte black Tips (F10 M5 Quad rear difusser is required),BMW,5er,F10 520i/528i (2011-2016) (RWD model only),2580,30,20,stainless steel,,,
867,Cata,P82T1-DC24,Valvetronic Muffler + link pipe + X-pipe + Wireless Remote Control Kit + Dual Carbon Tips,Porsche,Cayman,718 Cayman /Cayman S  (2016-present),3580,30,10,stainless steel,,,
868,Cata,BMFX3-QS44C,Front pipe + Mid pipe 1 + Mid pipe 2 + Valvetronic mufflers + Wireless remote control kits + Quad Chrome Silver tips,BMW,X5,xDrive 35i F15 (N55B30) (2014-2019),3380,30,20,stainless steel,,,
1124,Cata,MB132-C,Front pipe + Front Y-pipe + Mid pipe + Valvetronic Muffler + Wireless Remote Control Kit,Mercedes Benz,E-Klasse,W213 E200/E250/E300 (2016-present),2880,30,10,stainless steel,,,
1380,Cata,AU9C4-QS11C,Front pipe + Mid pipe+ Y-pipe + Valvetronic mufflers + Wireless remote control kits + Quad Chrome Silver tips,Audi,A5,B9 2.0 TFSI Coupe 4WD (2016-present) non-opf model only,2880,30,10,stainless steel,,,
357,Cata,BMF5M-QS11C,Front Pipe + Mid Y Pipe + Valvetronic Mufflers + Wireless Remote Control Kits + Quad Chrome Silver Tips,BMW,5er,F10 M5 (2011-2016),4680,30,10,stainless steel,,,
1381,Cata,AU9C4-QS11B,Front pipe + Mid pipe+ Y-pipe + Valvetronic mufflers + Wireless remote control kits + Quad Blue Coated tips,Audi,A5,B9 2.0 TFSI Coupe 4WD (2016-present) non-opf model only,3140,30,10,stainless steel,,,
358,Cata,BMF5M-QS11B,Front Pipe + Mid Y Pipe + Valvetronic Mufflers + Wireless Remote Control Kits + Quad Blue Coated Tips,BMW,5er,F10 M5 (2011-2016),4940,30,10,stainless steel,,,
870,Cata,NI35S-BFNI35S-BQS12B,(102mm) De-catted race Y-pipe + Mid-pipe+ Valvetronic Muffler +Wireless Remote Control Kit (OWRC) + Quad Titanium Blue Tips,Nissan,GT-R R35,3.8 Twin-Turbo V6 (2007-2016),4880,30,10,stainless steel,,,
1382,Cata,AU9C4-QS11M,Front pipe + Mid pipe+ Y-pipe + Valvetronic mufflers + Wireless remote control kits + Quad Matte Black tips,Audi,A5,B9 2.0 TFSI Coupe 4WD (2016-present) non-opf model only,3180,30,10,stainless steel,,,
359,Cata,BMF5M-QS11M,Front Pipe + Mid Y Pipe + Valvetronic Mufflers + Wireless Remote Control Kits + Quad Matte Black Tips,BMW,5er,F10 M5 (2011-2016),4980,30,10,stainless steel,,,
871,Cata,NI35S-BFNI35S-BQS12M,(102mm) De-catted race Y-pipe + Mid-pipe + Valvetronic Muffler +Wireless Remote Control Kit (OWRC) + Quad Matte Black Tips,Nissan,GT-R R35,3.8 Twin-Turbo V6 (2007-2016),5180,30,10,stainless steel,,,
1383,Cata,AU9C2-QS11G,"Front pipe + Mid pipe+ Y-pipe + Valvetronic mufflers + Wireless remote control kits + Quad Gold tips	",Audi,A5,B9 2.0 TFSI Coupe 4WD (2016-present) non-opf model only,3180,30,10,stainless steel,,,
616,Cata,AUC7T-QS11B,Front Y Pipe + Link Pipe + Mid Pipe With Resonator + Valvetronic Mufflers + Wireless Remote Control Kits + Quad Blue Coated Tips,Audi,A6,C7 3.0 TFSI (2011-2017),3940,30,10,stainless steel,,,
1384,Cata,"AU9C2-QC11	",Front pipe + Mid pipe+ Y-pipe + Valvetronic mufflers + Wireless remote control kits + Quad Carbon tips,Audi,A5,B9 2.0 TFSI Coupe 4WD (2016-present) non-opf model only,3480,30,10,stainless steel,,,
617,Cata,AUC7T-QS11M,Front Y Pipe + Link Pipe + Mid Pipe With Resonator + Valvetronic Mufflers + Wireless Remote Control Kits + Quad Matte black Tips Tips,Audi,A6,C7 3.0 TFSI (2011-2017),3980,30,10,stainless steel,,,
873,Cata,NI35S-BFNI35S-BQS12G,(102mm) De-catted race Y-pipe + Mid-pipe + Valvetronic Muffler + Wireless Remote Control Kit + Quad Gold Tips,Nissan,GT-R R35,3.8 Twin-Turbo V6 (2007-2016),5180,30,10,stainless steel,,,
362,Cata,BMF6M-QS11C,Front Pipe + Mid Y Pipe + Valvetronic Mufflers + Wireless Remote Control Kits + Quad Chrome Silver Tips,BMW,6er,F12 Convertible M6/F13 Coupe M6 (2012-2018),4680,30,10,stainless steel,,,
618,Cata,AUC7T-QS11B,Front Y Pipe + Link Pipe + Mid Pipe With Resonator + Valvetronic Mufflers + Wireless Remote Control Kits + Quad Blue Coated Tips ,Audi,A7,C7 3.0 TFSI (2012-2018),3940,30,10,stainless steel,,,
874,Cata,NI35S-BFNI35S-BQS12G,(102mm) De-catted race Y-pipe + Mid-pipe + Valvetronic Muffler +Wireless Remote Control Kit + Quad Gold Tips,Nissan,GT-R R35,3.8 Twin-Turbo V6 (2017-present),5180,30,10,stainless steel,,,
363,Cata,BMF6M-QS11B,Front Pipe + Mid Y Pipe + Valvetronic Mufflers + Wireless Remote Control Kits + Quad Blue Coated Tips,BMW,6er,F12 Convertible M6/F13 Coupe M6 (2012-2018),4940,30,10,stainless steel,,,
619,Cata,AUC7T-QS11M,Front Y Pipe + Link Pipe + Mid Pipe With Resonator + Valvetronic Mufflers + Wireless Remote Control Kits + Quad Matte black Tips Tips,Audi,A7,C7 3.0 TFSI (2012-2018),3980,30,10,stainless steel,,,
875,Cata,NI35S-BFNI35S-BQS12M,(102mm) De-catted race Y-pipe + Mid-pipe + Valvetronic Muffler +Wireless Remote Control Kit + Quad Matte Black Tips,Nissan,GT-R R35,3.8 Twin-Turbo V6 (2017-present),5180,30,10,stainless steel,,,
1387,Cata,AU94R-DS45C,Front pipe + Mid-pipe + Valvetronic mufflers + Wireless remote control kits + Dual Chrome Silver tips,Audi,RS5,B9 Sportback 2.9 V6 Turbo (2017-present) non-opf model only,4580,30,10,stainless steel,,,
1643,Cata,LBH64-C, Valvetronic Muffler + Wireless Remote Control Kits ,Lamborghini,Huracan,5.2 V10 EVO (2019??resent),8280,0,10,titanium,,,
364,Cata,BMF6M-QS11M,Front Pipe + Mid Y Pipe + Valvetronic Mufflers + Wireless Remote Control Kits + Quad Matte Black Tips,BMW,6er,F12 Convertible M6/F13 Coupe M6 (2012-2018),4980,30,10,stainless steel,,,
876,Cata,NI35S-BFNI35S-BQS12B,(102mm) De-catted race Y-pipe + Mid-pipe + Valvetronic Muffler + Wireless Remote Control Kit (OWRC) + Quad Titanium Blue Tips,Nissan,GT-R R35,3.8 Twin-Turbo V6 (2017-present),4880,30,10,stainless steel,,,
1388,Cata,AU94R-DS45B,"Front pipe + Mid-pipe + Valvetronic mufflers + Wireless remote control kits + Dual Blue Coated tips	",Audi,RS5,B9 Sportback 2.9 V6 Turbo (2017-present) non-opf model only,4710,30,10,stainless steel,,,
1644,Cata,FFFF1-C,X-Pipe + Valvetronic Mufflers + Wireless Remote Control Kits ,Ferrari,FF,6.3l V12 660PS (2011-2016),5880,0,10,stainless steel,,,
365,Cata,PM36T-QS30C,Mid Pipe + Valvetronic Muffler + Wireless Remote Control Kit + Quad Chrome Silver Tips,Porsche,Macan,Turbo  3.6 V6 Turbo (2014-present),3980,30,15,stainless steel,,,
877,Cata,BMF87-QC38,Front Y pipe + Mid pipe + Valvetronic mufflers + Wireless remote control kits + Quad Carbon tips,BMW,2er,F87 M2 (2016-2018),4080,30,10,stainless steel,,,
1389,Cata,AU94R-DS45M,"Front pipe + Mid-pipe + Valvetronic mufflers + Wireless remote control kits + Dual Matte Black tips	",Audi,RS5,B9 Sportback 2.9 V6 Turbo (2017-present) non-opf model only,4730,30,10,stainless steel,,,
366,Cata,PM36T-QS30B,Mid Pipe + Valvetronic Muffler + Wireless Remote Control Kit + Quad Blue Coated Tips,Porsche,Macan,Turbo  3.6 V6 Turbo (2014-present),4240,30,15,stainless steel,,,
878,Cata,AU94R-DS45C,Front pipe + Mid-pipe + Valvetronic mufflers + Wireless remote control kits + Dual Chrome Silver tips,Audi,RS4,B9 2.9 V6 Turbo (2017-present) non-opf model only,4580,30,10,stainless steel,,,
368,Cata,PM36T-QS30M,Mid Pipe + Valvetronic Muffler + Wireless Remote Control Kit + Quad Matte Black Tips,Porsche,Macan,Turbo  3.6 V6 Turbo (2014-present),4280,30,15,stainless steel,,,
1648,Cata,-,coming soon,Mercedes Benz,AMG-GT,Mercedes-AMG GT 53 4-Door Coup? (2019-Present),2180,0,10,stainless steel,,,
369,Cata,BMF23-DS11C,Front Y Pipe + Mid Pipe + Valvetronic Mufflers + Wireless Remote Control Kits + Dual chrome Silver Tips,BMW,2er,F22 M235i (2014-2015)(RWD Model Only),2780,30,10,stainless steel,,,
370,Cata,BMF23-DS11B,Front Y Pipe + Mid Pipe + Valvetronic Mufflers + Wireless Remote Control Kits + Dual Blue Coated Tips,BMW,2er,F22 M235i (2014-2015)(RWD Model Only),2910,30,10,stainless steel,,,
1650,Cata,FS812-C,X-Pipe + Valvetronic Muffler + Wireless Remote Control Kit ,Ferrari,812 Superfast,6.5L V12 (2017-present),5880,0,10,stainless steel,,,
371,Cata,BMF23-DS11M,Front Y Pipe + Mid Pipe + Valvetronic Mufflers + Wireless Remote Control Kits + Dual Matte black Tips,BMW,2er,F22 M235i (2014-2015)(RWD Model Only),2930,30,10,stainless steel,,,
1395,Cata,LXLC5-QS11C,Secondary de-catted pipe + X-pipe + Valvetronic mufflers + Wireless remote control kits + Quad Chrome Silver tips,Lexus,LC500,5.0 V8 (2017-present),4880,30,10,stainless steel,,,
116,Cata,AUVS4-QS11B,Mid Pipe + Valvetronic Mufflers + Wireless Remote Control Kits + Quad Blue Coated Tips,Audi,S3,8V Sedan (2013-present) non-opf model only,2740,29,10,stainless steel,,,
372,Cata,BMF23-QS15C,Front Y Pipe + Mid Pipe + Valvetronic Mufflers + Wireless Remote Control Kits + Quad chrome Silver Tips (Fit to Quad rear diffuser),BMW,2er,F22 M235i (2014-2015)(RWD Model Only),3030,30,10,stainless steel,,,
1396,Cata,LXLC5-QS11B,Secondary de-catted pipe + X-pipe + Valvetronic mufflers + Wireless remote control kits + Quad Blue Coated tips,Lexus,LC500,5.0 V8 (2017-present),5140,30,10,stainless steel,,,
117,Cata,AUVS4-QS11M,Mid Pipe + Valvetronic Mufflers + Wireless Remote Control Kits + Quad Matte black Tips,Audi,S3,8V Sedan (2013-present) non-opf model only,2780,30,10,stainless steel,,,
373,Cata,BMF23-QS15M,Front Y Pipe + Mid Pipe + Valvetronic Mufflers + Wireless Remote Control Kits + Quad Matte black Tips (Fit to Quad rear diffuser),BMW,2er,F22 M235i (2014-2015)(RWD Model Only),3330,30,10,stainless steel,,,
1397,Cata,LXLC5-QS11M,Secondary de-catted pipe + X-pipe + Valvetronic mufflers + Wireless remote control kits + Quad Matte Black tips,Lexus,LC500,5.0 V8 (2017-present),5180,30,10,stainless steel,,,
1653,Cata,MBC45-C,*Fits facelifted Models* Front Pipe + Front Y-Pipe + Mid Y-Pipe + Valvetronic Muffler + Wireless Remote Control Kit (Fit to stock rear bumper),Mercedes Benz,C-Klasse,W205 C400/C450/C43 AMG (2014-present),3480,30,10,stainless steel,,,
118,Cata,AUVS4-QS11C,Mid Pipe + Valvetronic Mufflers + Wireless Remote Control Kits + Quad Chrome Silver Tips,Audi,S3,8V Sedan (2013-present) non-opf model only,2480,30,10,stainless steel,,,
886,Cata,AU94R-DS45C,Front pipe + Mid-pipe + Valvetronic mufflers + Wireless remote control kits + Dual Chrome Silver tips,Audi,RS5,B9 Coupe 2.9 V6 Turbo (2017-present) non-opf model only,4580,30,10,stainless steel,,,
1398,Cata,LXLC5-QC11,Secondary de-catted pipe + X-pipe + Valvetronic mufflers + Wireless remote control kits + Quad Carbon tips,Lexus,LC500,5.0 V8 (2017-present),5480,30,10,stainless steel,,,
1654,Cata,MBC45-6C,*Fits OPF Version & Standard Exhaust* Front Pipe + Front Y-Pipe + Mid Y-Pipe + Valvetronic Muffler + Wireless Remote Control Kit (Fit to stock rear bumper),Mercedes Benz,C-Klasse,W205 C400/C450/C43 AMG (2014-present),3580,0,10,stainless steel,,,
631,Cata,AUB82-QS11C,Front Pipe + Mid Y Pipe + Valvetronic Mufflers + Wireless Remote Control Kits + Quad Chrome Silver Tips,Audi,A5,B8 1.8 2.0 TFSI Coupe/Cabriolet (2008-2015),2380,30,10,stainless steel,,,
1399,Cata,LXLC5-QS11G,Secondary de-catted pipe + X-pipe + Valvetronic mufflers + Wireless remote control kits + Quad Gold tips,Lexus,LC500,5.0 V8 (2017-present),5180,30,10,stainless steel,,,
1655,Cata,MBC45-B6C,*Fits OPF Version & AMG Switchable Exhaust* Front Pipe + Front Y-Pipe + Mid Y-Pipe + Valvetronic Muffler + Wireless Remote Control Kit (Fit to stock rear bumper),Mercedes Benz,C-Klasse,W205 C400/C450/C43 AMG (2014-present),3580,0,10,stainless steel,,,
632,Cata,AUB82-QS11B,Front Pipe + Mid Y Pipe + Valvetronic Mufflers + Wireless Remote Control Kits + Quad Blue coated Tips,Audi,A5,B8 1.8 2.0 TFSI Coupe/Cabriolet (2008-2015),2640,30,10,stainless steel,,,
1400,Cata,BMF8M-QS11G,De-drone Front pipe + Mid pipe 1 + Mid pipe 2 + Valvetronic mufflers + Wireless remote control kits + Quad Gold tips,BMW,3er,F80 M3 (2014-present) opf/non-opf models,4680,30,20,stainless steel,,,
1656,Cata,-, Valvetronic Muffler  + Wireless Remote Control Kits,Lamborghini,Huracan,5.2L V10 LP 640-4 Performant? (2017??019),5800,0,10,stainless steel,,,
633,Cata,AUB82-QS11M,Front Pipe + Mid Y Pipe + Valvetronic Mufflers + Wireless Remote Control Kits + Quad Matte black Tips,Audi,A5,B8 1.8 2.0 TFSI Coupe/Cabriolet (2008-2015),2680,30,10,stainless steel,,,
1657,Cata,LBH64-C,Valvetronic Muffler + Wireless Remote Control Kits ,Lamborghini,Huracan,5.2L V10 LP 640-4 Performant? (2017??019),8280,0,10,titanium,,,
122,Cata,VWG6T-DS21M,Valvetronic Muffler + link Y Pipe+ Wireless Remote Control Kit + Dual Matte Black Tips,Volkswagen,Golf 6,GTI 2.0 Turbo (2008-2013),2130,30,20,stainless steel,,,
378,Cata,BMF8M-QS11C,De-drone Front Pipe + Mid Pipe sec. 1 + Mid Pipe sec. 2 + Valvetronic Mufflers + Wireless Remote Control Kits + Quad Chrome Silver Tips ,BMW,4er,F82 Coupe/F83 Convertible M4 (2014-present) opf/non-opf,4380,30,20,stainless steel,,,
123,Cata,VWG6T-DS21B,Valvetronic Muffler + link Y Pipe+ Wireless Remote Control Kit + Dual Blue coated Tips,Volkswagen,Golf 6,GTI 2.0 Turbo (2008-2013),2110,30,20,stainless steel,,,
379,Cata,BMF8M-QS11B,De-drone Front Pipe + Mid Pipe sec. 1 + Mid Pipe sec. 2 + Valvetronic Mufflers + Wireless Remote Control Kits + Quad Blue Coated Tips,BMW,4er,F82 Coupe/F83 Convertible M4 (2014-present) opf/non-opf,4640,30,20,stainless steel,,,
891,Cata,AU8VR-DF AU8VR-4S39C,Front pipe + Mid-pipe + Valvetronic muffler + link pipe + Wireless remote control kits(OWRC) + Dual Chrome Silver tips,Audi,RS3,8V Sedan (2017-present) non-opf model only,3580,30,10,stainless steel,,,
1403,Cata,AU94S-QS11G,Front Y pipe + Mid pipe with resonator + Valvetronic mufflers + Wireless remote control kits + link pipe + Quad Gold tips,Audi,S4,B9 3.0 TFSI V6 turbocharged Sedan (2018-present) non-opf model only,4280,30,10,stainless steel,,,
124,Cata,VWG6T-DS21C,Valvetronic Muffler + link Y Pipe+ Wireless Remote Control Kit + Dual Chrome Silver Tips,Volkswagen,Golf 6,GTI 2.0 Turbo (2008-2013),1980,30,20,stainless steel,,,
380,Cata,BMF8M-QS11M,De-drone Front Pipe + Mid Pipe sec. 1 + Mid Pipe sec. 2 + Valvetronic Mufflers + Wireless Remote Control Kits + Quad Matte black Tips,BMW,4er,F82 Coupe/F83 Convertible M4 (2014-present) opf/non-opf,4680,30,20,stainless steel,,, 
636,Cata,AUB84-QS11C,Front Pipe + Mid Y Pipe + Valvetronic Mufflers + Wireless Remote Control Kits + Quad Chrome Silver Tips,Audi,A5,B8 1.8 2.0 TFSI Sportback (2008-2015),2380,30,10,stainless steel,,,
892,Cata,AU8VR-DF AU8VR-4S39M,Front pipe + Mid-pipe + Valvetronic muffler + link pipe + Wireless remote control kits(OWRC) + Dual matte black tips,Audi,RS3,8V Sedan (2017-present) non-opf model only,3730,30,10,stainless steel,,,
1148,Cata,AUR12-C,X-pipe mufflers + Valvetronic tail pipe section +Wireless remote control kits,Audi,R8,MKI Facelift V10 5.2 FSI Coup? /Spider (2013-2015),6880,30,10,titanium,,,
1404,Cata,BMF2B-DC11,Y-pipe + Mid pipe 1 + Mid pipe 2 +Valvetronic mufflers + Wireless remote control kits + Dual Carbon tips,BMW,1er,F20 F21 M140i / M140iX (2016-2019) non-opf model only,3080,30,10,stainless steel,,,
637,Cata,AUB84-QS11B,Front Pipe + Mid Y Pipe + Valvetronic Mufflers + Wireless Remote Control Kits + Quad Blue coated Tips,Audi,A5,B8 1.8 2.0 TFSI Sportback (2008-2015),2640,30,10,stainless steel,,,
1149,Cata,AUR12-DT16B,X-pipe mufflers + Valvetronic tail pipe section + Wireless remote control kits + Dual Titanium Blue tips,Audi,R8,MKI Facelift V10 5.2 FSI Coup? /Spider (2013-2015),7600,30,10,titanium,,,
1405,Cata,BMF2B-DC11,Y-pipe + Mid pipe 1 + Mid pipe 2 +Valvetronic mufflers + Wireless remote control kits + Dual Carbon tips,BMW,2er,F22 M240i / M240iX (2016-2019) non-opf models only,3080,30,10,stainless steel,,,
1661,Cata,-,Front Pipes + Mid Pipe + Valvetronic muffler + Wireless Remote Control Kits ,BMW,8er,F92 M8 Coupe (2019-Present) non-opf model only,1,0,10,stainless steel,,,
126,Cata,VWG6R-DS23C,Link Pipe + Valvetronic Muffler + Wireless Remote Control Kit + Dual Chrome Silver Tips,Volkswagen,Golf 6,R20 2.0 Turbo (2008-2013),2080,29,15,stainless steel,,,
382,Cata,BMF33-DS11C,Front Pipe + Mid Pipe 1 + Mid Pipe 2 + Valvetronic Mufflers + Wireless Remote Control Kits + Dual Chrome Silver Tips,BMW,4er,F32 Coupe 435i (N55B30)(2011-2015)(RWD model only),2580,30,10,stainless steel,,,
